time,joy_delta,joy_speed,lqg_delta,d_ff,lqg_speed,lqg_e_cg,lqg_e_cg_dot,lqg_theta_e,lqg_theta_e_dot,future_curvature,lqg_e_cg_hat,lqg_e_cg_dot_hat,lqg_theta_e_hat,lqg_theta_e_dot_hat,yaw,yaw_rate,vx,vy
8.903,0.0,0.0,0.009,0.0,3.0,-0.052,-0.002,-0.016,0.177,0.0,-0.061,-0.031,0.018,0.018,0.0,0.0,0.1,0.0
8.98,0.0,0.0,0.008,0.0,3.0,-0.048,-0.004,-0.043,-0.539,0.0,-0.059,-0.025,0.018,0.016,0.0,0.0,0.1,0.0
8.999,0.0,0.0,0.0,0.0,3.0,-0.048,-0.003,-0.03,0.267,0.0,-0.056,-0.025,0.017,0.003,0.0,0.0,0.1,0.0
9.058,0.0,0.0,0.018,0.0,3.0,-0.037,-0.006,-0.056,-0.538,0.0,-0.054,-0.021,0.016,0.019,0.0,0.0,0.1,0.0
9.11,0.0,0.0,-0.001,0.0,3.0,-0.029,-0.003,-0.031,0.505,0.0,-0.048,-0.021,0.014,0.005,0.0,0.0,0.1,0.0
9.163,0.0,0.0,0.015,0.0,3.0,-0.03,-0.003,-0.029,0.05,0.0,-0.041,-0.015,0.013,0.019,0.0,0.0,0.1,0.0
9.198,0.0,0.0,-0.012,0.0,3.0,-0.023,-0.003,-0.033,-0.091,0.0,-0.037,-0.015,0.012,-0.009,0.0,0.0,0.1,0.0
9.245,0.0,0.0,0.018,0.0,3.0,-0.018,-0.003,-0.034,-0.014,0.0,-0.032,-0.011,0.01,0.013,0.0,0.0,0.1,0.0
9.314,0.0,0.0,-0.008,0.0,3.0,-0.009,-0.003,-0.034,0.003,0.0,-0.026,-0.012,0.009,-0.006,0.0,0.0,0.1,0.0
9.358,0.0,0.0,0.013,0.0,3.0,0.003,-0.006,-0.064,-0.598,0.0,-0.019,-0.008,0.007,0.009,0.0,0.0,0.1,0.0
9.404,0.0,0.0,-0.01,0.0,3.0,0.014,-0.005,-0.05,0.283,0.0,-0.01,-0.011,0.004,-0.011,0.0,0.0,0.1,0.0
9.464,0.0,0.0,0.017,0.0,3.0,0.021,-0.003,-0.028,0.422,0.0,0.0,-0.008,0.003,0.013,0.0,0.0,0.1,0.0
9.522,0.0,0.0,-0.016,0.0,3.0,0.024,-0.004,-0.044,-0.308,0.0,0.009,-0.007,0.002,-0.013,0.0,0.0,0.1,0.0
9.555,0.0,0.0,0.005,0.0,3.0,0.031,-0.004,-0.043,0.012,0.0,0.016,-0.008,-0.001,-0.005,0.0,0.0,0.1,0.0
9.604,0.0,0.0,0.002,0.0,3.0,0.043,-0.004,-0.041,0.04,0.0,0.022,-0.009,-0.003,-0.003,0.0,0.0,0.1,0.0
9.649,0.0,0.0,0.001,0.0,3.0,0.051,-0.005,-0.047,-0.111,0.0,0.031,-0.009,-0.004,-0.0,0.0,0.0,0.1,0.0
9.709,0.0,0.0,-0.006,0.0,3.0,0.059,-0.005,-0.049,-0.047,0.0,0.039,-0.01,-0.006,-0.008,0.0,0.0,0.1,0.0
9.76,0.0,0.0,0.003,0.0,3.0,0.077,-0.006,-0.062,-0.263,0.0,0.047,-0.011,-0.008,-0.002,0.0,0.0,0.1,0.0
9.792,0.0,0.0,-0.004,0.0,3.0,0.088,-0.005,-0.054,0.16,0.0,0.06,-0.012,-0.01,-0.005,0.0,0.0,0.1,0.0
9.844,0.0,0.0,-0.005,0.0,3.0,0.097,-0.003,-0.033,0.436,0.0,0.072,-0.012,-0.012,-0.008,0.0,0.0,0.1,0.0
9.901,0.0,0.0,-0.007,0.0,3.0,0.1,-0.003,-0.027,0.117,0.0,0.083,-0.01,-0.013,-0.012,0.0,0.0,0.1,0.0
9.942,0.0,0.0,-0.013,0.0,3.0,0.106,-0.005,-0.046,-0.389,0.0,0.09,-0.011,-0.015,-0.023,0.0,0.0,0.1,0.0
10.025,0.0,0.0,-0.0,0.0,3.0,0.123,-0.005,-0.053,-0.134,0.0,0.096,-0.013,-0.017,-0.015,0.0,0.0,0.1,0.0
10.055,0.0,0.0,-0.002,0.0,3.0,0.125,-0.004,-0.04,0.265,0.0,0.108,-0.014,-0.019,-0.01,0.0,0.0,0.1,0.0
10.097,0.0,0.0,-0.011,0.0,3.0,0.133,-0.004,-0.044,-0.086,0.0,0.115,-0.016,-0.021,-0.018,0.0,0.0,0.1,0.0
10.149,0.0,0.0,-0.001,0.0,3.0,0.143,-0.005,-0.052,-0.172,0.0,0.122,-0.018,-0.023,-0.009,0.0,0.0,0.1,0.0
10.198,0.0,0.0,-0.008,0.0,3.0,0.151,-0.006,-0.06,-0.159,0.0,0.13,-0.021,-0.025,-0.013,0.0,0.0,0.1,0.0
10.263,0.0,0.0,-0.003,0.0,3.0,0.157,-0.004,-0.043,0.358,0.0,0.138,-0.025,-0.027,-0.008,0.0,0.0,0.1,0.0
10.298,0.0,0.0,-0.005,0.0,3.0,0.156,-0.003,-0.035,0.151,0.0,0.145,-0.026,-0.027,-0.005,0.0,0.0,0.1,0.0
10.35,0.0,0.0,-0.011,0.0,3.0,0.162,-0.004,-0.044,-0.176,0.0,0.148,-0.029,-0.028,-0.013,0.0,0.0,0.1,0.0
10.396,0.0,0.0,0.001,0.0,3.0,0.163,-0.004,-0.042,0.034,0.0,0.152,-0.031,-0.029,-0.002,0.0,0.0,0.1,0.0
10.447,0.0,0.0,-0.01,0.0,3.0,0.166,-0.004,-0.043,-0.027,0.0,0.154,-0.035,-0.03,-0.008,0.0,0.0,0.1,0.0
10.51,0.0,0.0,0.002,0.0,3.0,0.17,-0.005,-0.046,-0.054,0.0,0.157,-0.038,-0.03,0.003,0.0,0.0,0.1,0.0
10.554,0.0,0.0,-0.008,0.0,3.0,0.171,-0.004,-0.04,0.113,0.0,0.16,-0.041,-0.03,-0.002,0.0,0.0,0.1,0.0
10.602,0.0,0.0,-0.002,0.0,3.0,0.174,-0.005,-0.053,-0.254,0.0,0.162,-0.043,-0.03,0.002,0.0,0.0,0.1,0.0
10.647,0.0,0.0,-0.006,0.0,3.0,0.172,-0.005,-0.05,0.055,0.0,0.164,-0.047,-0.031,-0.001,0.0,0.0,0.1,0.0
10.696,0.0,0.0,0.002,0.0,3.0,0.174,-0.004,-0.044,0.134,0.0,0.164,-0.05,-0.031,0.007,0.0,0.0,0.1,0.0
10.757,0.0,0.0,-0.002,0.0,3.0,0.175,-0.004,-0.037,0.127,0.0,0.165,-0.052,-0.031,0.009,0.0,0.0,0.1,0.0
10.833,0.0,0.0,-0.005,0.0,3.0,0.171,-0.005,-0.047,-0.19,0.0,0.166,-0.053,-0.03,0.005,0.0,0.0,0.1,0.0
10.857,0.0,0.0,-0.004,0.0,3.0,0.172,-0.003,-0.033,0.283,0.0,0.164,-0.057,-0.03,0.002,0.0,0.0,0.1,0.0
10.903,0.0,0.0,0.006,0.0,3.0,0.174,-0.002,-0.024,0.175,0.0,0.164,-0.055,-0.029,0.015,0.0,0.0,0.1,0.0
10.958,0.0,0.0,-0.013,0.0,3.0,0.168,-0.002,-0.024,0.008,0.0,0.164,-0.054,-0.027,-0.002,0.0,0.0,0.1,0.0
10.997,0.0,0.0,-0.002,0.0,3.0,0.166,-0.004,-0.042,-0.375,0.0,0.162,-0.054,-0.027,-0.001,0.0,0.0,0.1,0.0
11.058,0.0,0.0,-0.002,0.0,3.0,0.167,-0.004,-0.039,0.064,0.0,0.159,-0.057,-0.028,-0.0,0.0,0.0,0.1,0.0
11.104,0.0,0.0,0.005,0.0,3.0,0.167,-0.003,-0.033,0.127,0.0,0.159,-0.057,-0.027,0.011,0.0,0.0,0.1,0.0
11.153,0.0,0.0,-0.007,0.0,3.0,0.163,-0.003,-0.03,0.05,0.0,0.158,-0.057,-0.027,0.002,0.0,0.0,0.1,0.0
11.207,0.0,0.0,0.0,0.0,3.0,0.159,-0.003,-0.033,-0.058,0.0,0.156,-0.057,-0.026,0.005,0.0,0.0,0.1,0.0
11.251,0.0,0.0,-0.003,0.0,3.0,0.157,-0.003,-0.026,0.155,0.0,0.153,-0.058,-0.026,0.003,0.0,0.0,0.1,0.0
11.31,0.0,0.0,0.003,0.0,3.0,0.152,-0.004,-0.04,-0.282,0.0,0.15,-0.057,-0.025,0.009,0.0,0.0,0.1,0.0
11.349,0.0,0.0,-0.005,0.0,3.0,0.15,-0.003,-0.029,0.204,0.0,0.147,-0.06,-0.025,0.002,0.0,0.0,0.1,0.0
11.398,0.0,0.0,0.01,0.0,3.0,0.144,-0.003,-0.032,-0.052,0.0,0.144,-0.059,-0.024,0.018,0.0,0.0,0.1,0.0
11.465,0.0,0.0,-0.01,0.0,3.0,0.139,-0.003,-0.031,0.02,0.0,0.139,-0.062,-0.023,0.002,0.0,0.0,0.1,0.0
11.514,0.0,0.0,0.013,0.0,3.0,0.136,-0.004,-0.039,-0.153,0.0,0.134,-0.061,-0.023,0.021,0.0,0.0,0.1,0.0
11.55,0.0,0.0,-0.007,0.0,3.0,0.13,-0.002,-0.022,0.326,0.0,0.13,-0.063,-0.022,0.007,0.0,0.0,0.1,0.0
11.616,0.0,0.0,0.011,0.0,3.0,0.127,-0.003,-0.027,-0.085,0.0,0.125,-0.061,-0.02,0.023,0.0,0.0,0.1,0.0
11.656,0.0,0.0,-0.008,0.0,3.0,0.126,-0.003,-0.032,-0.105,0.0,0.122,-0.062,-0.019,0.007,0.0,0.0,0.1,0.0
11.706,0.0,0.0,0.008,0.0,3.0,0.122,-0.003,-0.027,0.093,0.0,0.119,-0.06,-0.018,0.016,0.0,0.0,0.1,0.0
11.775,0.0,0.0,-0.004,0.0,3.0,0.118,-0.002,-0.025,0.053,0.0,0.116,-0.059,-0.017,0.007,0.0,0.0,0.1,0.0
11.802,0.0,0.0,0.005,0.0,3.0,0.116,-0.003,-0.032,-0.152,0.0,0.112,-0.057,-0.017,0.012,0.0,0.0,0.1,0.0
11.892,0.0,0.0,-0.001,0.0,3.0,0.109,-0.003,-0.027,0.102,0.0,0.11,-0.057,-0.016,0.006,0.0,0.0,0.1,0.0
11.923,0.0,0.0,0.006,0.0,3.0,0.106,-0.004,-0.037,-0.197,0.0,0.105,-0.057,-0.016,0.012,0.0,0.0,0.1,0.0
11.971,0.0,0.0,0.003,0.0,3.0,0.109,-0.002,-0.02,0.332,0.0,0.101,-0.058,-0.016,0.012,0.0,0.0,0.1,0.0
11.992,0.0,0.0,0.007,0.0,3.0,0.101,-0.003,-0.028,-0.152,0.0,0.1,-0.053,-0.014,0.019,0.0,0.0,0.1,0.0
12.048,0.0,0.0,-0.011,0.0,3.0,0.104,-0.004,-0.041,-0.263,0.0,0.097,-0.055,-0.014,-0.003,0.0,0.0,0.1,0.0
12.119,0.0,0.0,0.016,0.0,3.0,0.098,-0.003,-0.032,0.187,0.0,0.096,-0.053,-0.014,0.019,0.0,0.0,0.1,0.0
12.171,0.0,0.0,-0.008,0.0,3.0,0.098,-0.004,-0.04,-0.175,0.0,0.093,-0.054,-0.014,0.003,0.0,0.0,0.1,0.0
12.221,0.0,0.0,0.013,0.0,3.0,0.093,-0.005,-0.052,-0.228,0.0,0.091,-0.053,-0.014,0.019,0.0,0.0,0.1,0.0
12.258,0.0,0.0,-0.003,0.0,3.0,0.09,-0.004,-0.042,0.189,0.0,0.087,-0.058,-0.014,0.008,0.0,0.0,0.1,0.0
12.306,0.0,0.0,0.018,0.0,3.0,0.09,-0.005,-0.051,-0.169,0.0,0.084,-0.057,-0.013,0.031,0.0,0.0,0.1,0.0
12.347,0.0,0.0,-0.006,0.0,3.0,0.091,-0.004,-0.044,0.136,0.0,0.083,-0.059,-0.013,0.014,0.0,0.0,0.1,0.0
12.408,0.0,0.0,0.015,0.0,3.0,0.083,-0.004,-0.039,0.109,0.0,0.082,-0.057,-0.012,0.03,0.0,0.0,0.1,0.0
12.454,0.0,0.0,-0.007,0.0,3.0,0.083,-0.003,-0.033,0.117,0.0,0.078,-0.059,-0.011,0.01,0.0,0.0,0.1,0.0
12.495,0.0,0.0,0.016,0.0,3.0,0.08,-0.004,-0.036,-0.063,0.0,0.076,-0.056,-0.01,0.029,0.0,0.0,0.1,0.0
12.57,0.0,0.0,-0.009,0.0,3.0,0.078,-0.003,-0.032,0.086,0.0,0.073,-0.057,-0.009,0.006,0.0,0.0,0.1,0.0
12.607,0.0,0.0,0.016,0.0,3.0,0.074,-0.003,-0.031,0.011,0.0,0.071,-0.053,-0.009,0.025,0.0,0.0,0.1,0.0
12.661,0.0,0.0,-0.008,0.0,3.0,0.072,-0.004,-0.039,-0.162,0.0,0.069,-0.054,-0.008,0.005,0.0,0.0,0.1,0.0
12.713,0.0,0.0,0.015,0.0,3.0,0.07,-0.003,-0.03,0.178,0.0,0.066,-0.053,-0.008,0.021,0.0,0.0,0.1,0.0
12.752,0.0,0.0,-0.001,0.0,3.0,0.069,-0.003,-0.027,0.074,0.0,0.064,-0.052,-0.008,0.012,0.0,0.0,0.1,0.0
12.804,0.0,0.0,0.007,0.0,3.0,0.064,-0.005,-0.047,-0.405,0.0,0.062,-0.049,-0.007,0.017,0.0,0.0,0.1,0.0
12.849,0.0,0.0,-0.002,0.0,3.0,0.064,-0.004,-0.039,0.155,0.0,0.059,-0.052,-0.008,0.007,0.0,0.0,0.1,0.0
12.909,0.0,0.0,0.019,0.0,3.0,0.058,-0.003,-0.033,0.12,0.0,0.057,-0.05,-0.007,0.028,0.0,0.0,0.1,0.0
12.953,0.0,0.0,-0.006,0.0,3.0,0.056,-0.003,-0.034,-0.017,0.0,0.054,-0.052,-0.007,0.011,0.0,0.0,0.1,0.0
12.995,0.0,0.0,0.016,0.0,3.0,0.053,-0.003,-0.027,0.132,0.0,0.051,-0.05,-0.006,0.027,0.0,0.0,0.1,0.0
13.061,0.0,0.0,-0.003,0.0,3.0,0.045,-0.003,-0.03,-0.047,0.0,0.048,-0.05,-0.005,0.013,0.0,0.0,0.1,0.0
13.103,0.0,0.0,0.011,0.0,3.0,0.045,-0.003,-0.03,-0.008,0.0,0.043,-0.05,-0.005,0.021,0.0,0.0,0.1,0.0
13.156,0.0,0.0,0.006,0.0,3.0,0.039,-0.003,-0.033,-0.056,0.0,0.04,-0.048,-0.004,0.021,0.0,0.0,0.1,0.0
13.205,0.0,0.0,0.004,0.0,3.0,0.039,-0.003,-0.029,0.086,0.0,0.036,-0.049,-0.003,0.018,0.0,0.0,0.1,0.0
13.283,0.0,0.0,0.012,0.0,3.0,0.032,-0.003,-0.029,-0.003,0.0,0.033,-0.047,-0.002,0.026,0.0,0.0,0.1,0.0
13.338,0.0,0.0,-0.001,0.0,3.0,0.033,-0.004,-0.045,-0.315,0.0,0.029,-0.047,-0.002,0.014,0.0,0.0,0.1,0.0
13.351,0.0,0.0,0.015,0.0,3.0,0.033,-0.004,-0.043,0.025,0.0,0.027,-0.047,-0.002,0.026,0.0,0.0,0.1,0.0
13.404,0.0,0.0,0.003,0.0,3.0,0.029,-0.004,-0.038,0.111,0.0,0.026,-0.048,-0.001,0.021,0.0,0.0,0.1,0.0
13.468,0.0,0.0,0.009,0.0,3.0,0.03,-0.005,-0.051,-0.267,0.0,0.024,-0.047,-0.001,0.024,0.0,0.0,0.1,0.0
13.532,0.0,0.0,0.005,0.0,3.0,0.032,-0.005,-0.047,0.084,0.0,0.023,-0.048,-0.001,0.021,0.0,0.0,0.1,0.0
13.563,0.0,0.0,0.011,0.0,3.0,0.037,-0.003,-0.031,0.327,0.0,0.023,-0.047,-0.001,0.027,0.0,0.0,0.1,0.0
13.603,0.0,0.0,0.001,0.0,3.0,0.039,-0.003,-0.033,-0.054,0.0,0.026,-0.042,0.001,0.019,0.0,0.0,0.1,0.0
13.644,0.0,0.0,-0.003,0.0,3.0,0.04,-0.003,-0.032,0.034,0.0,0.029,-0.04,0.001,0.007,0.0,0.0,0.1,0.0
13.702,0.0,0.0,0.004,0.0,3.0,0.041,-0.004,-0.042,-0.216,0.0,0.031,-0.036,0.0,0.007,0.0,0.0,0.1,0.0
13.766,0.0,0.0,0.0,0.0,3.0,0.047,-0.004,-0.041,0.03,0.0,0.033,-0.036,-0.001,0.001,0.0,0.0,0.1,0.0
13.799,0.0,0.0,0.01,0.0,3.0,0.049,-0.004,-0.035,0.115,0.0,0.037,-0.034,-0.002,0.011,0.0,0.0,0.1,0.0
13.844,0.0,0.0,-0.004,0.0,3.0,0.058,-0.004,-0.039,-0.073,0.0,0.04,-0.033,-0.003,-0.0,0.0,0.0,0.1,0.0
13.917,0.0,0.0,0.006,0.0,3.0,0.063,-0.005,-0.054,-0.299,0.0,0.046,-0.03,-0.004,0.007,0.0,0.0,0.1,0.0
13.971,0.0,0.0,-0.008,0.0,3.0,0.072,-0.003,-0.033,0.403,0.0,0.051,-0.031,-0.006,-0.008,0.0,0.0,0.1,0.0
14.027,0.0,0.0,0.011,0.0,3.0,0.073,-0.002,-0.018,0.302,0.0,0.059,-0.026,-0.006,0.009,0.0,0.0,0.1,0.0
14.053,0.0,0.0,-0.018,0.0,3.0,0.073,-0.002,-0.018,0.0,0.0,0.063,-0.024,-0.007,-0.018,0.0,0.0,0.1,0.0
14.107,0.0,0.0,0.007,0.0,3.0,0.077,-0.003,-0.026,-0.158,0.0,0.066,-0.022,-0.008,-0.005,0.0,0.0,0.1,0.0
14.155,0.0,0.0,-0.008,0.0,3.0,0.076,-0.003,-0.029,-0.06,0.0,0.069,-0.022,-0.009,-0.015,0.0,0.0,0.1,0.0
14.223,0.0,0.0,0.005,0.0,3.0,0.09,-0.004,-0.043,-0.266,0.0,0.071,-0.023,-0.011,-0.004,0.0,0.0,0.1,0.0
14.257,0.0,0.0,-0.001,0.0,3.0,0.099,-0.004,-0.035,0.147,0.0,0.078,-0.022,-0.012,-0.003,0.0,0.0,0.1,0.0
14.307,0.0,0.0,-0.005,0.0,3.0,0.107,-0.004,-0.041,-0.107,0.0,0.086,-0.021,-0.013,-0.007,0.0,0.0,0.1,0.0
14.358,0.0,0.0,-0.008,0.0,3.0,0.113,-0.005,-0.049,-0.176,0.0,0.094,-0.02,-0.015,-0.014,0.0,0.0,0.1,0.0
14.405,0.0,0.0,-0.004,0.0,3.0,0.112,-0.005,-0.05,-0.011,0.0,0.101,-0.022,-0.017,-0.013,0.0,0.0,0.1,0.0
14.465,0.0,0.0,-0.0,0.0,3.0,0.114,-0.005,-0.048,0.033,0.0,0.104,-0.027,-0.019,-0.008,0.0,0.0,0.1,0.0
14.501,0.0,0.0,0.004,0.0,3.0,0.117,-0.004,-0.042,0.117,0.0,0.106,-0.03,-0.021,0.004,0.0,0.0,0.1,0.0
14.561,0.0,0.0,-0.001,0.0,3.0,0.121,-0.006,-0.061,-0.368,0.0,0.109,-0.032,-0.021,0.005,0.0,0.0,0.1,0.0
14.595,0.0,0.0,-0.002,0.0,3.0,0.123,-0.004,-0.04,0.427,0.0,0.112,-0.038,-0.022,0.004,0.0,0.0,0.1,0.0
14.656,0.0,0.0,0.006,0.0,3.0,0.129,-0.005,-0.052,-0.245,0.0,0.114,-0.038,-0.021,0.015,0.0,0.0,0.1,0.0
14.698,0.0,0.0,-0.01,0.0,3.0,0.126,-0.005,-0.053,-0.017,0.0,0.118,-0.041,-0.022,0.001,0.0,0.0,0.1,0.0
14.751,0.0,0.0,0.005,0.0,3.0,0.13,-0.004,-0.042,0.213,0.0,0.118,-0.044,-0.022,0.01,0.0,0.0,0.1,0.0
14.813,0.0,0.0,0.0,0.0,3.0,0.13,-0.006,-0.056,-0.287,0.0,0.12,-0.045,-0.022,0.012,0.0,0.0,0.1,0.0
14.891,0.0,0.0,-0.005,0.0,3.0,0.131,-0.003,-0.028,0.574,0.0,0.121,-0.049,-0.022,0.005,0.0,0.0,0.1,0.0
14.925,0.0,0.0,0.008,0.0,3.0,0.136,-0.004,-0.039,-0.235,0.0,0.122,-0.046,-0.021,0.018,0.0,0.0,0.1,0.0
14.962,0.0,0.0,-0.015,0.0,3.0,0.137,-0.004,-0.036,0.074,0.0,0.125,-0.047,-0.02,-0.005,0.0,0.0,0.1,0.0
15.029,0.0,0.0,0.006,0.0,3.0,0.139,-0.003,-0.033,0.05,0.0,0.127,-0.045,-0.021,0.007,0.0,0.0,0.1,0.0
15.079,0.0,0.0,-0.009,0.0,3.0,0.138,-0.003,-0.029,0.088,0.0,0.129,-0.045,-0.021,-0.005,0.0,0.0,0.1,0.0
15.119,0.0,0.0,0.002,0.0,3.0,0.14,-0.004,-0.037,-0.171,0.0,0.13,-0.044,-0.021,0.001,0.0,0.0,0.1,0.0
15.174,0.0,0.0,-0.007,0.0,3.0,0.142,-0.002,-0.021,0.319,0.0,0.131,-0.045,-0.021,-0.006,0.0,0.0,0.1,0.0
15.214,0.0,0.0,0.003,0.0,3.0,0.144,-0.004,-0.043,-0.424,0.0,0.133,-0.042,-0.021,0.003,0.0,0.0,0.1,0.0
15.266,0.0,0.0,-0.013,0.0,3.0,0.148,-0.003,-0.028,0.301,0.0,0.135,-0.045,-0.022,-0.013,0.0,0.0,0.1,0.0
15.315,0.0,0.0,0.01,0.0,3.0,0.148,-0.003,-0.026,0.037,0.0,0.137,-0.041,-0.022,0.007,0.0,0.0,0.1,0.0
15.353,0.0,0.0,-0.019,0.0,3.0,0.15,-0.004,-0.045,-0.38,0.0,0.139,-0.042,-0.022,-0.017,0.0,0.0,0.1,0.0
15.406,0.0,0.0,0.007,0.0,3.0,0.154,-0.004,-0.04,0.086,0.0,0.141,-0.043,-0.024,-0.0,0.0,0.0,0.1,0.0
15.445,0.0,0.0,-0.006,0.0,3.0,0.153,-0.003,-0.027,0.271,0.0,0.144,-0.044,-0.024,-0.005,0.0,0.0,0.1,0.0
15.517,0.0,0.0,-0.001,0.0,3.0,0.158,-0.002,-0.025,0.038,0.0,0.145,-0.043,-0.024,-0.002,0.0,0.0,0.1,0.0
15.556,0.0,0.0,-0.007,0.0,3.0,0.158,-0.003,-0.029,-0.089,0.0,0.148,-0.041,-0.024,-0.006,0.0,0.0,0.1,0.0
15.609,0.0,0.0,-0.008,0.0,3.0,0.158,-0.002,-0.022,0.141,0.0,0.149,-0.042,-0.025,-0.011,0.0,0.0,0.1,0.0
15.662,0.0,0.0,-0.001,0.0,3.0,0.163,-0.003,-0.029,-0.132,0.0,0.15,-0.041,-0.025,-0.006,0.0,0.0,0.1,0.0
15.701,0.0,0.0,-0.008,0.0,3.0,0.159,-0.003,-0.027,0.031,0.0,0.153,-0.04,-0.026,-0.01,0.0,0.0,0.1,0.0
15.757,0.0,0.0,-0.004,0.0,3.0,0.158,-0.003,-0.026,0.034,0.0,0.152,-0.042,-0.026,-0.009,0.0,0.0,0.1,0.0
15.804,0.0,0.0,-0.001,0.0,3.0,0.156,-0.003,-0.028,-0.051,0.0,0.152,-0.042,-0.027,-0.003,0.0,0.0,0.1,0.0
15.863,0.0,0.0,-0.005,0.0,3.0,0.15,-0.004,-0.04,-0.234,0.0,0.15,-0.044,-0.027,-0.005,0.0,0.0,0.1,0.0
15.905,0.0,0.0,0.002,0.0,3.0,0.144,-0.003,-0.034,0.129,0.0,0.147,-0.049,-0.028,0.002,0.0,0.0,0.1,0.0
15.974,0.0,0.0,0.006,0.0,3.0,0.141,-0.004,-0.035,-0.03,0.0,0.141,-0.052,-0.027,0.014,0.0,0.0,0.1,0.0
16.023,0.0,0.0,0.001,0.0,3.0,0.137,-0.003,-0.03,0.106,0.0,0.137,-0.055,-0.026,0.016,0.0,0.0,0.1,0.0
16.061,0.0,0.0,0.002,0.0,3.0,0.131,-0.003,-0.029,0.016,0.0,0.133,-0.056,-0.024,0.019,0.0,0.0,0.1,0.0
16.125,0.0,0.0,-0.001,0.0,3.0,0.126,-0.003,-0.026,0.053,0.0,0.127,-0.058,-0.023,0.015,0.0,0.0,0.1,0.0
16.163,0.0,0.0,0.004,0.0,3.0,0.127,-0.005,-0.048,-0.438,0.0,0.122,-0.058,-0.021,0.02,0.0,0.0,0.1,0.0
16.203,0.0,0.0,-0.001,0.0,3.0,0.123,-0.003,-0.033,0.31,0.0,0.12,-0.061,-0.021,0.014,0.0,0.0,0.1,0.0
16.258,0.0,0.0,0.007,0.0,3.0,0.123,-0.003,-0.028,0.094,0.0,0.117,-0.06,-0.019,0.022,0.0,0.0,0.1,0.0
16.32,0.0,0.0,-0.004,0.0,3.0,0.117,-0.002,-0.018,0.208,0.0,0.115,-0.059,-0.018,0.012,0.0,0.0,0.1,0.0
16.37,0.0,0.0,0.002,0.0,3.0,0.118,-0.002,-0.025,-0.148,0.0,0.111,-0.056,-0.016,0.011,0.0,0.0,0.1,0.0
16.455,0.0,0.0,-0.002,0.0,3.0,0.11,-0.004,-0.038,-0.257,0.0,0.11,-0.054,-0.016,0.006,0.0,0.0,0.1,0.0
16.492,0.0,0.0,0.0,0.0,3.0,0.109,-0.004,-0.035,0.048,0.0,0.106,-0.056,-0.016,0.004,0.0,0.0,0.1,0.0
16.528,0.0,0.0,0.011,0.0,3.0,0.107,-0.004,-0.035,-0.002,0.0,0.103,-0.056,-0.016,0.018,0.0,0.0,0.1,0.0
16.555,0.0,0.0,-0.003,0.0,3.0,0.103,-0.003,-0.03,0.104,0.0,0.1,-0.056,-0.015,0.009,0.0,0.0,0.1,0.0
16.649,0.0,0.0,0.008,0.0,3.0,0.097,-0.003,-0.029,0.036,0.0,0.098,-0.055,-0.015,0.017,0.0,0.0,0.1,0.0
16.667,0.0,0.0,-0.002,0.0,3.0,0.097,-0.003,-0.029,0.0,0.0,0.093,-0.056,-0.014,0.009,0.0,0.0,0.1,0.0
16.724,0.0,0.0,0.009,0.0,3.0,0.093,-0.004,-0.043,-0.289,0.0,0.091,-0.054,-0.013,0.019,0.0,0.0,0.1,0.0
16.776,0.0,0.0,-0.005,0.0,3.0,0.091,-0.002,-0.023,0.407,0.0,0.087,-0.056,-0.013,0.006,0.0,0.0,0.1,0.0
16.82,0.0,0.0,0.016,0.0,3.0,0.085,-0.002,-0.019,0.065,0.0,0.085,-0.052,-0.012,0.027,0.0,0.0,0.1,0.0
16.892,0.0,0.0,-0.013,0.0,3.0,0.082,-0.003,-0.03,-0.211,0.0,0.081,-0.053,-0.011,0.001,0.0,0.0,0.1,0.0
16.939,0.0,0.0,0.015,0.0,3.0,0.081,-0.003,-0.032,-0.036,0.0,0.078,-0.051,-0.011,0.02,0.0,0.0,0.1,0.0
16.969,0.0,0.0,-0.003,0.0,3.0,0.079,-0.003,-0.031,0.022,0.0,0.075,-0.051,-0.01,0.008,0.0,0.0,0.1,0.0
17.025,0.0,0.0,0.009,0.0,3.0,0.077,-0.003,-0.031,-0.01,0.0,0.073,-0.05,-0.01,0.017,0.0,0.0,0.1,0.0
17.064,0.0,0.0,-0.002,0.0,3.0,0.072,-0.003,-0.03,0.014,0.0,0.071,-0.049,-0.009,0.009,0.0,0.0,0.1,0.0
17.109,0.0,0.0,0.007,0.0,3.0,0.068,-0.003,-0.026,0.088,0.0,0.068,-0.049,-0.009,0.015,0.0,0.0,0.1,0.0
17.152,0.0,0.0,0.004,0.0,3.0,0.066,-0.002,-0.021,0.107,0.0,0.064,-0.049,-0.008,0.015,0.0,0.0,0.1,0.0
17.209,0.0,0.0,0.004,0.0,3.0,0.062,-0.003,-0.032,-0.23,0.0,0.062,-0.046,-0.007,0.015,0.0,0.0,0.1,0.0
17.266,0.0,0.0,0.0,0.0,3.0,0.064,-0.003,-0.03,0.039,0.0,0.058,-0.048,-0.007,0.009,0.0,0.0,0.1,0.0
17.328,0.0,0.0,0.012,0.0,3.0,0.061,-0.003,-0.03,0.003,0.0,0.057,-0.045,-0.007,0.021,0.0,0.0,0.1,0.0
17.349,0.0,0.0,-0.006,0.0,3.0,0.063,-0.004,-0.043,-0.256,0.0,0.056,-0.045,-0.007,0.006,0.0,0.0,0.1,0.0
